X,Y,Z
158.62894563199998,850.1253539940358,1.1674904504693493
158.62894563199998,850.5310512726353,1.1888874212481721
158.62894563199998,851.3424458298344,1.2888933853502864
158.62894563199998,851.7481431084339,1.2162689810934926
158.62894563199998,852.5595376656332,1.4573888535378272
158.62894563199998,852.9652349442325,1.3931421069478005
158.62894563199998,853.3709322228323,1.3835849356320522
158.62894563199998,853.7766295014317,1.3086051875037785
158.62894563199998,854.588024058631,1.2137200846987666
158.62894563199998,854.9937213372301,1.256258225769112
158.83123687351838,848.5025648796376,1.261493490410016
158.83123687351838,848.9082621582369,1.44864316204914
158.83123687351838,849.3139594368365,1.5514444850483504
158.83123687351838,849.7196567154363,1.561770315425612
158.83123687351838,850.1253539940358,1.6513430630601726
158.83123687351838,850.5310512726353,1.686634489489361
158.83123687351838,850.936748551235,1.8190776960691883
158.83123687351838,851.3424458298344,1.8862443814245482
158.83123687351838,851.7481431084339,1.7801849817267312
158.83123687351838,852.1538403870335,2.093887657556402
158.83123687351838,852.5595376656332,1.9270531102216688
158.83123687351838,852.9652349442325,1.8981351261068815
158.83123687351838,853.3709322228323,1.8881968166216312
158.83123687351838,853.7766295014317,1.734458045770664
158.83123687351838,854.1823267800315,1.8524292249507341
158.83123687351838,854.588024058631,1.583668559949306
158.83123687351838,854.9937213372301,1.508202509502323
158.83123687351838,855.3994186158301,1.476611740039861
158.83123687351838,855.8051158944293,1.4604064070504656
159.03352811503677,846.4740784866397,1.0242639313609958
159.03352811503677,846.8797757652393,1.1213134756958947
159.03352811503677,847.285473043839,1.282991537209774
159.03352811503677,847.6911703224383,1.529158801156526
159.03352811503677,848.0968676010381,1.7312572697156692
159.03352811503677,848.5025648796376,1.7421316403176097
159.03352811503677,848.9082621582369,2.163057094481614
159.03352811503677,849.3139594368365,2.254120661838291
159.03352811503677,849.7196567154363,2.292560319768866
159.03352811503677,850.1253539940358,2.6516328825715982
159.03352811503677,850.5310512726353,2.631725150324368
159.03352811503677,850.936748551235,2.818388392949329
159.03352811503677,851.3424458298344,2.972127765402993
159.03352811503677,851.7481431084339,2.881529978964552
159.03352811503677,852.1538403870335,3.113588425621935
159.03352811503677,852.5595376656332,2.8744794554525535
159.03352811503677,852.9652349442325,2.8438098290908376
159.03352811503677,853.3709322228323,2.8610906110920213
159.03352811503677,854.1823267800315,2.6882267018240973
159.03352811503677,854.588024058631,2.3597974966364643
159.03352811503677,854.9937213372301,2.266115287915092
159.03352811503677,855.3994186158301,2.064905011168829
159.03352811503677,855.8051158944293,1.9320089173530555
159.03352811503677,856.2108131730292,1.780919926682632
159.03352811503677,856.6165104516284,1.566533992803333
159.03352811503677,857.0222077302282,1.4822651486863905
159.03352811503677,857.4279050088278,1.4000285715466156
159.23581935655517,846.0683812080401,1.3871552705855628
159.23581935655517,846.4740784866397,1.4584579232064994
159.23581935655517,846.8797757652393,1.609127705670327
159.23581935655517,847.285473043839,1.9116775888847923
159.23581935655517,847.6911703224383,2.3088435841203094
159.23581935655517,848.0968676010381,2.601897412969116
159.23581935655517,848.5025648796376,2.7853465126596904
159.23581935655517,848.9082621582369,3.2153943540922443
159.23581935655517,849.3139594368365,3.3933537746954374
159.23581935655517,849.7196567154363,3.5033156035131094
159.23581935655517,850.1253539940358,3.8193460870391567
159.23581935655517,850.5310512726353,3.917054222422404
159.23581935655517,850.936748551235,4.078364309364132
159.23581935655517,851.3424458298344,4.02588436044651
159.23581935655517,851.7481431084339,4.079777589779735
159.23581935655517,852.1538403870335,4.180301282889525
159.23581935655517,852.5595376656332,4.0464753181117645
159.23581935655517,852.9652349442325,4.051662426018974
159.23581935655517,853.3709322228323,3.999124945224255
159.23581935655517,853.7766295014317,4.169757683154167
159.23581935655517,854.1823267800315,3.755464366004372
159.23581935655517,854.588024058631,3.565852311954918
159.23581935655517,854.9937213372301,3.3564903053439967
159.23581935655517,855.3994186158301,3.085957367388232
159.23581935655517,855.8051158944293,2.9526785222084184
159.23581935655517,856.2108131730292,2.58389495224188
159.23581935655517,856.6165104516284,2.322590034385201
159.23581935655517,857.0222077302282,2.0259582691680103
159.23581935655517,857.4279050088278,1.7729388714905807
159.23581935655517,857.8336022874271,1.6755361737203425
159.23581935655517,858.239299566027,1.50634176824525
159.23581935655517,858.6449968446263,1.4097834290786972
159.4381105980736,844.8512893722415,1.1057335142205722
159.4381105980736,845.2569866508412,1.2636873902287025
159.4381105980736,845.6626839294408,1.5175278429774721
159.4381105980736,846.0683812080401,1.8447287036323075
159.4381105980736,846.4740784866397,2.1690853215762704
159.4381105980736,846.8797757652393,2.5886931377856177
159.4381105980736,847.285473043839,3.0570520883553494
159.4381105980736,847.6911703224383,3.4336909071253476
159.4381105980736,848.0968676010381,3.743062368553608
159.4381105980736,848.5025648796376,3.978039222436061
159.4381105980736,848.9082621582369,4.381870604799365
159.4381105980736,849.3139594368365,4.5041488629768365
159.4381105980736,849.7196567154363,4.751362060160914
159.4381105980736,850.1253539940358,4.91104023911767
159.4381105980736,850.5310512726353,5.0622897295180485
159.4381105980736,850.936748551235,5.195098763328602
159.4381105980736,851.3424458298344,5.1555140426488055
159.4381105980736,851.7481431084339,5.431385644502134
159.4381105980736,852.1538403870335,5.30106839250999
159.4381105980736,852.5595376656332,5.253274499919629
159.4381105980736,852.9652349442325,5.178888758141125
159.4381105980736,853.3709322228323,5.176939013892698
159.4381105980736,853.7766295014317,5.156647847412236
159.4381105980736,854.1823267800315,4.822226949546699
159.4381105980736,854.588024058631,4.761099714815321
159.4381105980736,854.9937213372301,4.447018254971892
159.4381105980736,855.3994186158301,4.219772848376793
