X,Y,Z
-0.002070259847268119,0.06774696466675323,0.18131739726040172
-0.003578801243032359,-0.06259728229520078,-0.4054710456136146
-0.0038634375507243133,-0.004673515333479372,0.20558333000876683
-0.013753947231883501,-0.12495117974492587,-0.42321653896527184
0.002602370733556114,0.01676061958403352,0.21294387135481432
-0.01503674280044578,-0.017071255333235058,-0.1584791603975848
-0.0018105594303236216,0.05117600466655858,0.15670975909458087
-0.007551113472685245,0.001765567637676213,-0.1857400693300638
-0.0011260557647716496,0.07361277475206407,0.19565595309943204
-0.009994540803791096,0.046824984666614,-0.38202571947565317
0.02259071228650953,0.5420072195838657,0.1341144370402058
-0.002922521309922388,-0.07262105533322938,-0.50562372384769
-0.001917383845039211,0.02343192106047809,0.16551721257600546
-0.011798212643255113,-0.028633335333324794,-0.23138878323874726
0.014718677176142591,0.2483732811946311,0.22896408151454276
0.004796191245262094,0.12472932466675957,-0.3168833288788672
0.01066239401895359,-0.06666221533328098,0.13098949016705674
-0.0027042231761427614,-0.08960687518117538,-0.380023325477944
0.0077560596164993004,-0.03943226068440708,0.1728875689063596
-0.008070088566330468,-0.062430575333223715,-0.14822731545412124
0.0013163765206229527,0.028765584666757604,0.24821792520041042
-0.0035673984269791958,-0.10903651142280069,-0.590627479239366
-0.0037503748450390616,-0.004673515333479372,0.21893046472639618
-0.01126290764325404,-0.12412112820118182,-0.3172348468138857
0.0021655285362314203,0.01664342159745047,0.2112370389381247
-0.014221859405796521,-0.03453375533320013,-0.20302729117474896
-0.0013087178684507705,0.05117600466655858,0.23444347489327466
-0.0021807935964318404,-0.07271200551679158,-0.2194673271032824
0.0002840141917502592,0.03693168466656971,0.13212126649003123
-0.007798307716834074,-0.039063108335540164,-0.2569212344290423
0.00988205844704595,-0.011082110348752394,0.13165550165891501
-0.002965311390190095,-0.07262105533322938,-0.3035217180265282
-0.0020858113299894398,-0.012800207261761898,0.17283739931874761
-0.009793847673354606,-0.028633335333324794,-0.13945986163850468
0.021992893554067906,0.08583174307398167,0.3355470561409473
0.004820683556298633,0.015293424666651845,-0.2687549910090299
0.010666037517279393,-0.04636835289920782,0.17390150335868762
-0.0021613419253071696,-0.09896847533320852,-0.45532239141851366
0.009459696231883896,-0.008782097731568683,0.18354184487862776
-0.005258933797101406,-0.029527415333291174,-0.11881783455156973
-0.0015210431794876911,0.12323834466678818,0.2941390803659818
-0.009116554974357882,-0.06222485692592272,-0.5244402734138186
-0.0006766040390189687,-0.0034212953332826146,0.18710849323189382
-0.014357242255294977,-0.13003409477835248,-0.4312737224977295
0.0022857707770342016,-0.04717025533341257,0.21951259558108246
-0.016553017887400757,-0.11659275571798844,-0.15073306745656692
-0.001792488477146037,0.05117600466655858,0.19284544317463612
-0.0021840403790406525,0.02207281649680226,-0.2408349278914453
0.012495352738015697,0.015532184666653848,0.15850226332754977
-0.00185343403567515,-0.032515857731141296,-0.24449345139103876
0.027084445457077777,0.06273869381197983,0.21716858435593225
-0.002907390895207129,0.041163324666740664,-0.2966383178557983
0.0021419066778150865,0.02372633944980862,0.16518108198569234
-0.002192321005574627,0.015235004666692475,-0.2061665289652043
0.02205508575139419,0.06726944466663554,0.3844639241425849
0.004820892957636857,0.035857754483231474,-0.243755741570398
0.010664930620959013,-0.061441718671176204,0.12912590281481387
-0.0023262694771460702,-0.0867485353334132,-0.2924399271485723
0.008040281369007118,-0.009459749275151808,0.18437810082737224
-0.005268460071349068,-0.07786869533333629,-0.1649274460606276
