,X Variance,Y Variance,Z Variance
54,0.0035247576709387133,0.004163509526991568,0.023205557162870087
55,0.0035326831983271104,0.004380279469661065,0.02090940474145653
56,0.0035362924454352606,0.004697263803678594,0.015804623255137696
57,0.0035368772003919542,0.004849200424170077,0.013753933370244812
58,0.0035423764062651607,0.0049987290590091625,0.013823990374193004
59,0.0035443881796133627,0.005153792107557586,0.017551363014197314
60,0.0035507331402117796,0.005449543999745969,0.013797024286974479
61,0.003556369526012885,0.005613577385965242,0.010371211478090545
62,0.0035591430772550603,0.0057688833694846085,0.020061294061906116
63,0.0035666249342582333,0.00595478671051255,0.015595597919198692
64,0.0035842229242616574,0.006624959246205554,0.022690933593618786
65,0.00358667441633718,0.006830656279459065,0.01892998323027576
66,0.0035887552587622203,0.007013227217597398,0.01713093997243291
67,0.0035936769729559915,0.007436570441284366,0.024644784109452478
68,0.0035955046403527845,0.007647730698121694,0.020642505587898843
69,0.0035992373626785672,0.008381786248940861,0.023022911778496753
70,0.0036003205981788517,0.008597712927059145,0.011681487241451013
71,0.003599999652140574,0.008846311618553588,0.015864070443671
72,0.0036005367936470293,0.009094497638471814,0.026820014712884706
73,0.0036084242073488792,0.009288167980773103,0.01991286829668955
74,0.003608813665801161,0.00954912784741087,0.014542750739156441
75,0.003367547927371021,0.0029798504287071132,0.016394830705858062
76,0.003372494621994495,0.0028049419333056793,0.018300234584896113
77,0.0033766287408438186,0.002607538423824094,0.013096963068346746
78,0.0033771010866558643,0.002538618975563388,0.008448036684675525
79,0.0034752723375432813,0.0037307225102573864,0.012857376090214125
80,0.0034734069444363747,0.003859657386567822,0.01317545385483888
81,0.003476860705255537,0.003998289124956554,0.01452372498859503
82,0.0034795239017348907,0.0041237797892852935,0.01640178380501927
83,0.0034813868179743956,0.0042462525804461675,0.013261895513169844
84,0.0034901554693394943,0.004343215204091962,0.012733604314182155
85,0.0034903755567911015,0.004485321403097594,0.006862191399674369
86,0.0034926904769082296,0.0046286796473527896,0.010556466568442485
87,0.003497154846237004,0.0047653963914650686,0.011597526475499447
88,0.003501443179890844,0.0048971482773291445,0.009974980177848376
89,0.003505197430548592,0.005032790515758235,0.017342665124975697
90,0.0035070415041636733,0.005181106482448247,0.018780349137390167
91,0.0035120222707563436,0.005339697677309898,0.016026055345469567
92,0.0035139995606183333,0.00551451479148976,0.010013196168173701
93,0.003516821292688903,0.005681327406515879,0.014931778157337957
94,0.0035249260136396205,0.006024008499505429,0.009544313036292015
95,0.003526497056679563,0.0062282811169838016,0.015471681911187158
96,0.003528385690189273,0.006415400117835842,0.02213841551503791
97,0.00353435227903436,0.006595075715278719,0.01903876472978299
98,0.003536151801655552,0.006786817253560212,0.011380527742290496
99,0.0035425417699063255,0.007186910844905935,0.010329330651308123
100,0.003542677275127475,0.007396738565225686,0.013907339602272369
101,0.003545641747194287,0.007612585373032678,0.010302691930197455
102,0.0035465110069512846,0.007834156941702234,0.012644420586458184
103,0.0035508628940305147,0.008044999602869723,0.013856250088438413
104,0.0035534228016748087,0.008287060949161977,0.010562225384328829
105,0.003553897832057533,0.008535368704929169,0.006698465211308657
106,0.003554397995262622,0.008791935182995666,0.007429574054358292
107,0.003553635211749468,0.009052699316076896,0.009557690970773094
108,0.0033035248717611424,0.004054309406106031,0.01454488596342831
109,0.0034057142194935082,0.00291380588971096,0.0133119295766427
110,0.0034121117843806613,0.0029859477503389738,0.01651652313859571
111,0.003411554578427478,0.0030702764636724067,0.007063621071012791
112,0.0034129761947922334,0.003178855315744306,0.010132558861310802
113,0.0034139281769755094,0.0032905544201045364,0.00939739102799947
114,0.0034162365208799347,0.0034037936322764088,0.0052802522993935334
115,0.0034187985586444747,0.0034992504501087218,0.010596895471405864
116,0.0034237569536434654,0.0035918021898771824,0.015623193732473235
117,0.0034293412981988704,0.0036887175713090953,0.012490123768448836
118,0.003434231364404994,0.003763713296505628,0.00992738667128259
119,0.0034383090425187525,0.0038789801738554524,0.004476153817598946
120,0.003440950785483397,0.004002201353632707,0.005231335534967367
121,0.003442923381100072,0.004133514861032748,0.008196093247208828
122,0.003445515277060884,0.004249627086553758,0.007481197321397731
123,0.0034497068768539444,0.00437221253317831,0.006251336912091449
124,0.003450795787320025,0.004521191308105084,0.0071029832153114035
125,0.003456871549374657,0.004661809770905263,0.007252331485725837
126,0.003462109228210585,0.004806937643896756,0.009200964681282103
127,0.003465616608806502,0.004952985991583464,0.009498459179587762
128,0.0034676966794159655,0.005112087113089855,0.010899351941893528
129,0.003471024899091111,0.00527740259882683,0.011327763707222126
130,0.003473699023913797,0.005434269718701469,0.010259116389585333
131,0.003474986080911611,0.0056183529229081285,0.010746927148141839
132,0.0034780941872980115,0.005798924267345769,0.01195581231961564
133,0.0034831444582636767,0.00616357999375951,0.010434299168374454
134,0.0034820357810621686,0.006353159942687489,0.010787374615763628
135,0.003486260727606112,0.006552971011277774,0.011158745661367464
136,0.003487229133064329,0.006763759126439504,0.011251940298856209
137,0.003490628830197983,0.006954537611518535,0.012661169518154406
138,0.003493233252464058,0.00715816340780626,0.007887923172594463
139,0.0034954389152420506,0.007377443998611897,0.010426873138422863
140,0.003495174354739024,0.0076143318641696284,0.015571487251420314
141,0.0034975940263081086,0.007828084770652145,0.011690927460545097
142,0.0035006695076880237,0.008309494827854239,0.00844954014666978
143,0.0035040179985203726,0.008538487286218506,0.00872360151780137
144,0.0035052770238715083,0.00877279370399413,0.007270053022677006
145,0.0035059178600665205,0.00930097268080841,0.008149901157747219
146,0.0035027405788718813,0.00957704896049352,0.009285820643197497
147,0.0032295678759862298,0.007081694929762002,0.013456612246853258
148,0.003231225877187799,0.006703784795943761,0.01481318589806866
149,0.0032326418865799697,0.006551199057855111,0.018329280168086617
150,0.0032360086216534924,0.0061707456857453945,0.02276100070488244
151,0.003317096673647431,0.002049958368600574,0.004005947370229938
152,0.003319963468948462,0.0020743451167896097,0.004841261380910694
153,0.0033221788341895155,0.00210429227471558,0.00456384545590325
154,0.0033242001073484346,0.002144275868604104,0.004531076567563041
155,0.003335726420222258,0.002370946824131803,0.005333656343873055
156,0.003341001770660744,0.002470660503587181,0.01193449900268577
157,0.003347829605558119,0.0025633459236122534,0.007596115611765042
158,0.003351554951026522,0.0026352609984903463,0.009508261195368645
159,0.0033547773403358547,0.002703719126667095,0.0060695012671488835
160,0.003356442341370193,0.0027859929780896086,0.009413195161195109
161,0.003358298506268043,0.0028786900311690133,0.012548800545307864
162,0.003357575838484896,0.002966377671293734,0.018835342109910717
163,0.003363295883581559,0.003033237170592912,0.011848514835610547
164,0.0033673365713117295,0.003126152624876204,0.01400674990131187
165,0.003374016868967164,0.0032249801863603977,0.018857274537977687
166,0.0033739278481301448,0.0032901276171188663,0.006730269397680316
167,0.003377418651194069,0.003384105009059592,0.0025877280492787036
168,0.0033809176456873606,0.003502459039751148,0.009028002412054793
169,0.0033845817442668953,0.0036038339627762527,0.005578575208746858
170,0.003385545463225426,0.003731815157109158,0.006735091458747512
171,0.003388184537155729,0.00385657450889203,0.005086198559049025
172,0.003393907627967479,0.003952059383367505,0.006953118934771924
173,0.0033990919797378537,0.004056411319748143,0.00639691113157865
174,0.0034019616240026315,0.00418027681542713,0.007635729587196396
175,0.0034056854355957425,0.00431693588157445,0.006489433572500981
176,0.003408580189272482,0.00445861093063046,0.009255610570260862
177,0.003410372687166491,0.004612145301067949,0.008925151787946473
178,0.003413379854207649,0.00476678870741584,0.0076060185538775315
179,0.003416102867933257,0.004926795186130028,0.006448167708120702
180,0.003417628818242032,0.005087685699678487,0.0071876037952594875
181,0.0034211569766978834,0.005247042793179439,0.009982994258175507
182,0.0034263717354358065,0.0054025844917576235,0.010898137863848575
183,0.003427734524878362,0.005570583573997247,0.010605209672247689
184,0.003429677588224006,0.005749163449215286,0.008434879915025019
185,0.0034309784015995274,0.005937110596270837,0.010376726418204392
186,0.0034334368972247517,0.006127130614630368,0.007951312878828979
187,0.00343592152055835,0.006309171134578536,0.007433888672489965
188,0.003438492386340328,0.0064976528797182145,0.010404441464800136
189,0.0034408976001826627,0.0067025400612688,0.009931806334594057
190,0.0034431713346083927,0.006908587049262274,0.009651830722611093
191,0.0034464076075516985,0.007120163585592831,0.01407414206903847
192,0.0034501668845564773,0.007331377827484432,0.01483581973564511
193,0.0034517435832146907,0.007539340905445014,0.012294375088426386
194,0.0034524031963635692,0.007762218335409497,0.007298533226434133
195,0.003454749600163502,0.007983974088476078,0.005165586140619652
196,0.0034554615935879114,0.008234416942706537,0.00397447841907647
197,0.0034547780351355632,0.008494862346665799,0.006595098605796456
198,0.003455740289652228,0.008739875988381803,0.004765144059939888
199,0.003456173644481364,0.008996124818176316,0.006626847847455715
200,0.00345726315512431,0.009270000227979054,0.007512053497842792
201,0.0034526827284999204,0.009865586320745022,0.012501645948966064
202,0.0031658042248801704,0.009695009654537253,0.022123782665550384
203,0.003181799987307941,0.006706154045289307,0.010928181318799872
204,0.0032013471927537234,0.0047145271230778505,0.01585699148313063
205,0.0032410486107721554,0.0021854464520001506,0.006485042919229459
206,0.0032443384040801546,0.0021087941548573437,0.006626824274410751
207,0.0032461312782415467,0.002062405746532881,0.005087551277589098
208,0.0032455615727900265,0.0020561635172921416,0.0031540869837852004
209,0.003250084448582709,0.002009513225378016,0.00423660869669091
210,0.0032517762606732435,0.0019962628714610873,0.004176277203075264
211,0.0032523377057601145,0.0019892595731468565,0.002996665764237586
212,0.003253444574567443,0.001978775059071562,0.0028505820186007693
213,0.00325647933327249,0.0019806678485285657,0.004135434152550357
214,0.0032566551228567636,0.0019784494851144323,0.001968729767144076
215,0.0032597373646716167,0.0019706915692068996,0.003324362121099428
216,0.0032620131061912596,0.001960779766755233,0.0036896868223966865
217,0.003265405158647228,0.0019709601983063547,0.002873112691100569
218,0.0032662578488938552,0.00197870987587257,0.0025558617074997983
219,0.003269556316496215,0.0019983783606929424,0.0027239032244380274
220,0.003271564657558599,0.0020268896207208237,0.0031359061911539468
221,0.0032736595245413604,0.002049952198674673,0.004964488720577143
222,0.003277727515410403,0.002062607287442205,0.004927561937849589
223,0.0032820469290822988,0.002086034362944754,0.007731083777799705
224,0.0032834367548949424,0.0021060693527343104,0.009834240133413625
225,0.003286280033840829,0.002136252994708304,0.00876840015641828
226,0.003291331297482188,0.0022040468127208167,0.01317128647279976
227,0.003292232154542527,0.002270124278914778,0.014192550221484197
228,0.003292635492069712,0.002349184338338805,0.01791354619049753
229,0.0032914859659077776,0.002424000584541254,0.019125029838955507
230,0.003294684307077157,0.0025105994716678446,0.012300129952360664
231,0.0032981538891216303,0.002582438731166583,0.009178453930041778
232,0.003302471569299523,0.0026416044831792805,0.0118727320186113
233,0.0033082445068317425,0.0026952566959502493,0.013939836961698936
234,0.003313288614955203,0.0027298438624535435,0.011874006525866943
235,0.00331784840859065,0.0027807604730236174,0.004951017354463779
236,0.003317520946413276,0.0028785365726989175,0.008339868461788923
237,0.003317376523899234,0.0029765341655608115,0.008840810128210322
238,0.003322907699822488,0.0030719935570502925,0.00598995890104154
239,0.0033248086670858625,0.0031748382131001136,0.003680936722612968
240,0.003325433163503169,0.003285346123332162,0.002788552181150008
241,0.0033290862114266893,0.003373139530668526,0.009384367239428981
242,0.0033300070480670662,0.003480665025935398,0.018337687590003173
243,0.0033361551347452726,0.0035689630945049807,0.011270592360402377
244,0.0033409029051034854,0.0036604501859890375,0.008064034120625767
245,0.0033458689409488485,0.0037680859877581314,0.004356444185510457
246,0.003348494195596112,0.003902759665342112,0.005265507792890536
247,0.0033554217055966305,0.004139364851628998,0.005475859581035726
248,0.003356542000714995,0.004277972799590344,0.006559443528448082
249,0.003360359957869687,0.004412511365324374,0.00669956725611633
250,0.0033659911320838083,0.004547852806891098,0.0072329337801581494
251,0.003371742553396945,0.004703167776265315,0.00969230979564245
252,0.0033741274223901777,0.004857959608723824,0.007993427708464755
253,0.00337755574667152,0.0050074025726356336,0.00925662300459678
254,0.003379780059138476,0.00516340208416264,0.00963465402313041
255,0.0033812084854738934,0.005332115145260773,0.007345342464559703
256,0.003383682748882583,0.0054966889486260445,0.004667463063706295
257,0.0033857474591995032,0.005864433411496039,0.012379415358684162
258,0.0033883285739499643,0.00604129726081372,0.008834332650387935
259,0.00339219228980484,0.006235288769317747,0.010190054485184391
260,0.0033951166337644638,0.0064227843623138265,0.01438958825131379
261,0.0033983482148985415,0.0066174781683839105,0.012670572547687308
262,0.0033980741505742445,0.0068327295863508,0.012221358532454181
263,0.003402224177045071,0.00704663025386801,0.011972391162141327
264,0.0034030274363657763,0.007266575777689779,0.010111582217603665
265,0.003408855708613355,0.007936229355650005,0.0038795783569601032
266,0.0034085809810885624,0.008195547274403242,0.006415876495958628
267,0.00340998752253952,0.008441022498900814,0.006400235564033752
268,0.0034088220810915668,0.00870619275717641,0.004445230285958798
269,0.0034037893896629577,0.009537691143291463,0.009195727364116012
270,0.003127455137068904,0.008639551239630082,0.016232514199595458
271,0.003151869111320893,0.004667537225114334,0.023298026443579877
272,0.0031553607578497216,0.00450926215179072,0.020237444566457388
273,0.003159366629992427,0.004364677135566422,0.01619427956612508
274,0.0031620309926476786,0.0042262855278162904,0.01729042124733788
275,0.0031645505119143316,0.004082140733435804,0.010650820850963798
276,0.003165140164996693,0.003870318363890352,0.007948906278999286
277,0.003166300967636333,0.0037416004341376736,0.013608519085602056
278,0.0031693907826202076,0.0036026498387736797,0.018761621750652324
279,0.0031708011202341365,0.0035052067196410224,0.018095027010371426
280,0.0031713003925841893,0.0034371130853568343,0.013073781659276033
281,0.0031715592604252326,0.0033319737377581486,0.007159537580360018
282,0.0031764794647965383,0.0032369499125072736,0.011237830909256126
283,0.0031795460246811483,0.0030196640046742736,0.011932280409035984
284,0.003178518461516794,0.0029316509505656033,0.005960728139899134
285,0.0031804141385451865,0.0029176358156999594,0.01705999768602102
286,0.0031784357542374397,0.0027696048334004165,0.008025784072595403
287,0.0031770053254671325,0.002730144658069384,0.0083831321759619
288,0.0031803362099127046,0.0026749978569673987,0.010879230369152655
289,0.0031826224472979955,0.0026019212656358953,0.010708248652826144
290,0.003183585660559099,0.002525782696441888,0.00871853906464585
291,0.0031867672612438014,0.0024194712594393145,0.009904446553933091
292,0.003187675542193824,0.0023867690220956105,0.007992008246136176
293,0.0031890360566173407,0.002292166729978096,0.007496409862634582
294,0.0031914492652336565,0.0022515734906918285,0.008336913556576954
295,0.003193169157552077,0.002201790877702833,0.006451119515052813
296,0.0031944875472231025,0.002175134802093165,0.00804270795891688
297,0.003195941497017144,0.0021343128773442417,0.005897161172169278
298,0.003196850566923354,0.0020910145706443356,0.004236339311779926
299,0.0031991385967817146,0.002038188198770026,0.004076250220502747
300,0.003201196028215365,0.0020052855742874855,0.003929251215937508
301,0.0032036219178421654,0.0019910805441560727,0.005888605781084981
302,0.0032051441164320108,0.0019636464781550783,0.005776701534860537
303,0.003206359048048078,0.0019548627102913517,0.003381970175880861
304,0.0032063529910703586,0.0019578782656302263,0.004171315362340091
305,0.0032111371872410345,0.0019458569538705849,0.012327208871657926
306,0.0032135283304718706,0.0019391961424846508,0.01225436006811882
307,0.0032153056855794737,0.0019168351019749506,0.012726684930271582
308,0.0032192314566926224,0.0019089015961176502,0.010746167607396924
309,0.003220333775103304,0.0019060289974329838,0.00820848257091653
310,0.003224150793024949,0.001913381124027594,0.011467482949701418
311,0.00322456434474189,0.0019210502137624343,0.0053715888377226925
312,0.003228317698004331,0.0019378857414390992,0.009719017277343147
313,0.0032287289214838004,0.0019519927523329872,0.005041901144857336
314,0.0032303914591890535,0.0019757789780804327,0.00715435975649066
315,0.0032314206177971277,0.002008970413655822,0.013665611014061434
316,0.0032343085301275417,0.0020260044427334797,0.023938405443396957
317,0.0032355503809464265,0.002113092738249705,0.014914619507792683
318,0.0032326880919197436,0.0021622798802501623,0.027741934257232963
319,0.003238200414478768,0.002201737601117665,0.030926031626652063
320,0.003245929644648675,0.0022392085465449563,0.04811654277603409
321,0.0032520480778803216,0.0022537390962568834,0.04161681136984226
322,0.0032590944460635387,0.0022903628971268864,0.0413423970960284
323,0.003257016106259099,0.0023033828704258075,0.012550683425194362
324,0.003258350644479671,0.0023815650827616716,0.014275630270951144
325,0.003261418318987066,0.0024614369696646598,0.01324148973969556
326,0.00326172454727602,0.002518880485053333,0.007215885461087096
327,0.003265446426622904,0.0026015699935904063,0.006918116435517331
328,0.0032669121473844383,0.002674492985133573,0.01067151923651083
329,0.003270742190430918,0.002734144281869868,0.011811984465368266
330,0.0032774887303505854,0.0028918405513005223,0.021295443377422247
331,0.0032820014969150205,0.0029691399723859578,0.01230068014448566
332,0.003287536116141468,0.003045522732642047,0.010077169789240741
333,0.0032906162113716217,0.0031408431976564276,0.0050580197378532026
334,0.0032945556425680424,0.0032348045406133934,0.0036991754382446934
335,0.003297193845068217,0.003342006688444755,0.0049300738698013265
336,0.003299188312519154,0.003451464774138316,0.0036313090662637164
337,0.003303118560313344,0.003579398679087011,0.006492945025055325
338,0.0033062045926364673,0.003690803872126688,0.003274765085679871
339,0.003306632775221595,0.003811813944278174,0.003647823191002124
340,0.003311382281266974,0.003942413606088397,0.0048020328630653895
341,0.0033127700590328065,0.004069456065544387,0.0027295233984203793
342,0.0033156058177020538,0.004205772817868929,0.0050253773893744825
343,0.0033188261807043976,0.004337806675509186,0.00418070547500228
344,0.0033211783008058313,0.004488965111033144,0.00620399876187764
345,0.003325040337863476,0.004638712848452609,0.006659006432735618
346,0.003325106896175988,0.004806477351620864,0.01008575403079498
347,0.0033285973377457172,0.004947086527993655,0.009751504751027942
348,0.003332772311693954,0.0051208358948936755,0.010412591009080296
349,0.003334954125728892,0.005292617413917693,0.011069217810042907
350,0.0033384941661006025,0.005446094951606768,0.010677892465478855
351,0.003340205413362251,0.005634762332404182,0.010736671233664574
352,0.0033433985341889834,0.005806331542395681,0.013658712972963038
353,0.0033479428143013577,0.006168408110139967,0.012561841800892933
354,0.0033518262655577334,0.006358533050131196,0.007400521571218143
355,0.003353453431512935,0.006555617540326664,0.010719055712895185
356,0.003354214519871724,0.0067712426481834,0.017368463464313748
357,0.00335927180020863,0.00699537544904039,0.012162552199910949
358,0.00336015700690614,0.007193885309998714,0.00888500744989326
359,0.0033596762729957604,0.007421869738737912,0.008088599079126957
360,0.0033659701995443383,0.008132042846377818,0.009702246080169123
361,0.003363161871872339,0.008395422480319482,0.005047703706896185
362,0.0033632897927422913,0.008665711283617775,0.006993904298714411
363,0.0033642303007413925,0.008921296661736263,0.004354111886434344
364,0.0033610271777468376,0.009208228028511295,0.005778766460195741
365,0.0033580921158470373,0.009828706797050297,0.03884450176060389
366,0.0033533128701972448,0.010118092599454252,0.017897550074849822
367,0.003097270786082353,0.007041321175259359,0.02819118166973807
368,0.003096994651729374,0.006851124321969704,0.015148015402693645
369,0.003097397287693756,0.006642891280573656,0.008301293687954172
370,0.0031023743773786303,0.0064187540854799855,0.009059036310439217
371,0.0031029916659991883,0.0062310080553626525,0.011633320466112793
372,0.0031042616803154417,0.006046880766389691,0.008567813006634114
373,0.0031067228475384102,0.005853596085070405,0.009178180007696983
374,0.0031074151093843537,0.005685047213837381,0.011449601025665775
375,0.0031091467082800975,0.005503364636496934,0.009594009206851339
376,0.0031110121919900187,0.005170788270433037,0.010729947370122058
377,0.003111319989982459,0.0050117722329508126,0.007230274375091094
378,0.003112404105862864,0.0048426483190605295,0.005182003930111473
379,0.003116026882596313,0.004705264231986616,0.01286785043589668
380,0.0031156771415086658,0.004565249002414146,0.010567326631730729
381,0.003118902874591652,0.004434962510842909,0.0160600778347464
382,0.0031202839790682086,0.004334664332196424,0.023272523158881783
383,0.0031207962205707413,0.0041779154514537216,0.01583703803418585
384,0.0031212363057767996,0.004053828578841713,0.011172109683448176
385,0.0031219482377751783,0.003787007413559157,0.010305315727823377
386,0.0031229571889887196,0.0035889478110023238,0.008214984765183238
387,0.003124675827198274,0.003483610211085037,0.009527251772526071
388,0.0031248249657919026,0.003390995375354807,0.011515084170070116
389,0.003124918529720215,0.0032966674195269237,0.009867123560599038
390,0.0031263113810042656,0.003170358520901492,0.004974898427764439
391,0.003128763566763532,0.003060413384390273,0.006887114706435307
392,0.003130527936460832,0.002954969208073201,0.007514248872839605
393,0.0031336751099271527,0.002894081928319258,0.012609920039093316
394,0.0031327389856042743,0.0027891416873307936,0.007429193665099102
395,0.0031356038807152068,0.0026240235456554363,0.011824233289262841
396,0.003135797241767083,0.002539471987955149,0.00824708791475577
397,0.0031387344769117833,0.002486717949919979,0.00838521157813664
398,0.003140122941457447,0.0023933134004040717,0.011918273685240678
399,0.0031415249195083216,0.002378896229946356,0.01823668640962473
400,0.0031413487312563614,0.0023192336077725675,0.012459087577033586
401,0.0031434167299322947,0.0022830516266466325,0.008181419368527952
402,0.0031452852004904596,0.002221462996353896,0.009782056120914255
403,0.0031455328905255517,0.002164683353599704,0.007509406091769729
404,0.003145743416779632,0.002086665759380381,0.0053775159160010955
405,0.003150236131267604,0.002043877138640099,0.011051607847899233
406,0.0031510146167757964,0.0019912811992769735,0.011667000544186804
407,0.0031537915470926567,0.0019934905127544787,0.007640728226136593
408,0.0031553386237083716,0.001944398333925646,0.008507382893119607
409,0.003158186369649676,0.0019451667529432266,0.012836026490632178
410,0.0031607746126864284,0.0019184145520569124,0.008780862861880191
411,0.0031638599728869054,0.0018690558871884285,0.009104777963231206
412,0.003167791649470005,0.0018555658222599819,0.011565488099056663
413,0.0031704029748711765,0.0018656915350565152,0.012070065601465882
414,0.0031716043728635705,0.0018645966009629238,0.0074916927949784055
415,0.0031722014400733653,0.0018657489257765854,0.009895156680056723
416,0.003173522762469892,0.0018942068565364642,0.009724454304994001
417,0.0031767688678760496,0.0018934857779520171,0.010793063525838024
418,0.003180856537992863,0.0018768950745725467,0.009128688631907363
419,0.003183627384265528,0.0019017371546276001,0.015748348468111267
420,0.0031851666866685668,0.0018981207390815042,0.01407681102187882
421,0.0031892545105483686,0.001892502407813826,0.013464020105105789
422,0.003190010092344344,0.0019042959977023548,0.010245953285029176
423,0.0031949189559811494,0.0019439554072547562,0.009448454325682072
424,0.0031982879569907876,0.0019712580613062856,0.00810339702251335
425,0.003201104962095808,0.002009571506612935,0.009260258154391472
426,0.00320205319558956,0.002056347284812542,0.007814175017593024
427,0.0032044184059519206,0.002130258842769431,0.009521018717113073
428,0.003206702632770366,0.0021683072230884335,0.011753514518816887
429,0.003210061717403245,0.0022219114134835218,0.009628640768134182
430,0.003212794228329176,0.0022687182948723213,0.004797757637803797
431,0.003215432920293717,0.0023229127646824683,0.00530560188370825
432,0.003217421211005966,0.0023965794879573553,0.006499374091361919
433,0.0032222150739880952,0.0024519429815931066,0.004554219527336841
434,0.003223905797855194,0.002510873010823103,0.004519070953415752
435,0.003227365159522857,0.0025730847684802246,0.005436898389371135
436,0.0032322150743165786,0.0026321880519838505,0.005028227704114727
437,0.003236678131481056,0.00271079452201068,0.006026209514486716
438,0.003238775741726292,0.002800623071640429,0.005157928985554828
439,0.003241032203192819,0.00289715405003991,0.005562442240223131
440,0.003243109722475959,0.0029982042305882915,0.0033335632234208806
441,0.003247942328814685,0.0030861550174988745,0.005839911160398528
442,0.003250148357820206,0.0031804418446420585,0.005449251116405182
443,0.0032541784118929533,0.0032863395441211,0.005631539382531783
444,0.003256120722751667,0.0033953072213304576,0.004962383039425828
445,0.0032595150161786888,0.003506934164299102,0.00418490062098549
446,0.003263143380135703,0.003624503040826643,0.0053012115891900805
447,0.0032653509029650428,0.00375558921478701,0.00556915126166593
448,0.0032674713542844343,0.0038737625410899617,0.005205448589427985
449,0.003271305377551678,0.004011638572157181,0.0058949675713834415
450,0.0032725762903484073,0.0041478536415792055,0.005312490017951223
451,0.0032750285513119767,0.004292140304111001,0.004476461186291293
452,0.003295485873501135,0.005057441700867536,0.01927058267830283
453,0.0033054414436338776,0.005510931195376287,0.041788196772277915
454,0.0033099482783388134,0.005679147411497352,0.03640777561796609
455,0.0033102133039875975,0.005864979664993703,0.024648127018847013
456,0.0033084647087504183,0.006052825059135025,0.01978798612698979
457,0.0033083072576847107,0.006288901895842239,0.012259395864166129
458,0.003311458371295693,0.006480808370048328,0.013822401420652169
459,0.0033154132666164482,0.006680567379514363,0.012047981020360223
460,0.003316709050662111,0.006876489348482183,0.01307441316789704
461,0.0033190084999697896,0.007098662293759857,0.012951218064306387
462,0.00332097718014301,0.007348471959001533,0.012528309780989361
463,0.0033219871333505647,0.007812736665517421,0.0064915411143382385
464,0.0033206776471930645,0.008077414342244536,0.0052569978209516385
